logFC,logCPM,LR,PValue
ENSG00000078061,0.324130206450589,6.04556060860311,10.2277469608669,0.00138343549264154
ENSG00000102265,2.99509375063597,4.77628779853531,126.287976410704,2.65950035522162e-29
ENSG00000267064,-0.82592493115554,-0.265978666871978,11.2971206472454,0.00077627384443611
ENSG00000188459,0.146820914023453,3.51578293497073,1.59050732003796,0.207253666918225
ENSG00000197779,0.673106947914937,3.95104934496938,24.3895626194785,7.86938946438817e-07
ENSG00000229662,-0.718478315800801,-2.22138907091043,1.67549761113112,0.195523789905193
ENSG00000068438,-0.600870597578652,5.23847529407978,24.1776583521101,8.78454519326529e-07
ENSG00000102312,-0.0976950852648287,4.84145900520437,0.612667078428431,0.433785371624586
ENSG00000147155,-1.80353947873551,6.08322707875703,133.715185181514,6.30633228295343e-31
ENSG00000286268,-1.66755312861172,5.50219583567577,124.249777277548,7.42793816045955e-29
ENSG00000068354,0.0594187748220005,5.27567910950272,0.335480397025258,0.562449713036411
ENSG00000102317,0.0912562697510222,7.36976617539007,0.471394655462582,0.492346260577274
ENSG00000279528,0.241105839203289,1.35927962016238,0.806898447787326,0.369038817231657
ENSG00000101940,0.623666768541844,4.71971319997661,22.0403374201852,2.66980282843249e-06
ENSG00000015285,0.471043819237505,7.47122287513275,16.9869288667416,3.76380440049327e-05
LRG_125,0.463817310837394,7.45552461482638,16.1537946751344,5.84014490608648e-05
ENSG00000101945,-1.82649771790927,4.67914635734969,54.1192390994568,1.88684722152386e-13
ENSG00000094631,0.0441114436941164,6.16942596696909,0.121845270161237,0.727041699068512
ENSG00000102103,0.452646964637613,5.37864315334478,17.2048258611485,3.35582794079803e-05
ENSG00000288908,0.561888794897514,0.744420535292544,4.00945751243075,0.0452457067371505
ENSG00000147144,0.962522840096369,3.23589478612868,57.2999606670642,3.74162714031215e-14
ENSG00000269313,0.622031965220138,-0.63399236088899,4.12912464967644,0.0421511488042282
ENSG00000102007,0.0183929020677833,5.92717336322546,0.011351415878897,0.915151521744384
ENSG00000101997,0.421042941196653,4.91696881841422,9.51661540563703,0.00203619781672723
ENSG00000049769,0.935436602710248,3.40873179109655,49.7156782166564,1.77720063527611e-12
ENSG00000270012,0.517218853827406,3.07066368541227,11.6506947834751,0.000641785604957341
ENSG00000273820,0.901624273645497,0.81280178060078,16.2577652436295,5.52825551302969e-05
